Date,CampaignID,Impressions,Reach,Spend_IDR
2024-07-01,DIG_TIKTOK_002,176132,111211,1778054
2024-07-03,DIG_TIKTOK_002,82273,70598,1121539
2024-07-05,DIG_TIKTOK_002,77655,55499,1522817
2024-07-06,DIG_TIKTOK_002,208663,167693,1028286
2024-07-07,DIG_TIKTOK_002,60596,42658,1035817
2024-07-08,DIG_TIKTOK_002,155068,112196,916566
2024-07-09,DIG_TIKTOK_002,89420,64335,1908586
2024-07-10,DIG_TIKTOK_002,82621,57067,861797
2024-07-13,DIG_TIKTOK_002,145087,98680,1422785
2024-07-14,DIG_TIKTOK_002,142988,88251,1195873
2024-07-15,DIG_TIKTOK_002,105062,75434,894537
2024-07-16,DIG_TIKTOK_002,89247,55359,838732
2024-07-17,DIG_TIKTOK_002,155518,111322,608332
2024-07-18,DIG_TIKTOK_002,83975,56247,689783
2024-07-21,DIG_TIKTOK_002,101644,64169,1710305
2024-07-23,DIG_TIKTOK_002,144824,110986,1165611
2024-07-27,DIG_TIKTOK_002,184185,165752,615111
2024-07-28,DIG_TIKTOK_002,81944,56456,2373933
2024-07-29,DIG_TIKTOK_002,169547,119055,1212763
2024-07-31,DIG_TIKTOK_002,168055,105947,1198136
2024-08-02,DIG_TIKTOK_002,139918,121809,921218
2024-08-03,DIG_TIKTOK_002,191462,129772,1768108
2024-08-05,DIG_TIKTOK_002,102517,69080,763483
2024-08-06,DIG_TIKTOK_002,77139,61735,923844
2024-08-07,DIG_TIKTOK_002,101558,84387,1472662
2024-08-08,DIG_TIKTOK_002,91317,69244,1356705
2024-08-09,DIG_TIKTOK_002,183690,151136,1685767
2024-08-10,DIG_TIKTOK_002,216089,157997,1094760
2024-08-12,DIG_TIKTOK_002,188860,150740,1927661
2024-08-13,DIG_TIKTOK_002,186685,161582,1100502
2024-08-14,DIG_TIKTOK_002,175326,135591,1098773
2024-08-18,DIG_TIKTOK_002,71784,63212,861387
2024-08-19,DIG_TIKTOK_002,98229,69293,596487
2024-08-22,DIG_TIKTOK_002,186604,124029,532795
2024-08-23,DIG_TIKTOK_002,62228,37516,592728
2024-08-24,DIG_TIKTOK_002,66204,45492,1732883
2024-08-26,DIG_TIKTOK_002,113658,96914,824820
2024-08-27,DIG_TIKTOK_002,103289,73948,1995705
2024-08-28,DIG_TIKTOK_002,86519,68234,1520296
2024-08-29,DIG_TIKTOK_002,178500,146669,1081808
2024-08-30,DIG_TIKTOK_002,144296,90498,1411562
2024-08-31,DIG_TIKTOK_002,138079,115037,1069203
2024-09-01,DIG_TIKTOK_002,103957,92072,821947
2024-09-03,DIG_TIKTOK_002,88609,70129,1101507
2024-09-04,DIG_TIKTOK_002,82846,64318,1946747
2024-09-07,DIG_TIKTOK_002,109802,80226,1836459
2024-09-11,DIG_TIKTOK_002,53880,33988,1730086
2024-09-12,DIG_TIKTOK_002,192707,140834,936872
2024-09-13,DIG_TIKTOK_002,165135,122640,1517119
2024-09-14,DIG_TIKTOK_002,112760,73580,1991955
2024-09-15,DIG_TIKTOK_002,225058,177732,762816
2024-09-17,DIG_TIKTOK_002,71834,43977,1956807
2024-09-18,DIG_TIKTOK_002,62450,47065,1197305
2024-09-19,DIG_TIKTOK_002,145341,94316,1003443
2024-09-21,DIG_TIKTOK_002,120435,107766,2246900
2024-09-22,DIG_TIKTOK_002,62167,50877,2352123
2024-09-24,DIG_TIKTOK_002,170291,130836,1368454
2024-09-25,DIG_TIKTOK_002,59089,49944,1540170
2024-09-26,DIG_TIKTOK_002,91266,72101,706096
2024-09-28,DIG_TIKTOK_002,121130,103065,856873
2024-09-29,DIG_TIKTOK_002,154307,104644,1178899
2024-09-30,DIG_TIKTOK_002,170621,149681,998907
2024-10-02,DIG_TIKTOK_002,68761,56663,1256502
2024-10-03,DIG_TIKTOK_002,80091,66309,1853659
2024-10-04,DIG_TIKTOK_002,150106,131690,898768
2024-10-07,DIG_TIKTOK_002,148666,103045,1808396
2024-10-08,DIG_TIKTOK_002,57535,47537,674305
2024-10-09,DIG_TIKTOK_002,109590,81621,536379
2024-10-10,DIG_TIKTOK_002,78368,62987,566072
2024-10-11,DIG_TIKTOK_002,71961,47401,1332555
2024-10-12,DIG_TIKTOK_002,87377,61573,781485
2024-10-13,DIG_TIKTOK_002,70399,60412,1948688
2024-10-16,DIG_TIKTOK_002,77420,49341,1734322
2024-10-17,DIG_TIKTOK_002,96201,84203,1908965
2024-10-18,DIG_TIKTOK_002,185589,162780,1861348
2024-10-19,DIG_TIKTOK_002,221507,154475,2158703
2024-10-20,DIG_TIKTOK_002,109312,90307,1894632
2024-10-21,DIG_TIKTOK_002,68347,47022,1285247
2024-10-22,DIG_TIKTOK_002,79027,66583,1758398
2024-10-24,DIG_TIKTOK_002,84034,62141,850764
2024-10-25,DIG_TIKTOK_002,192916,124703,1297026
2024-10-26,DIG_TIKTOK_002,205940,176102,2331201
2024-10-28,DIG_TIKTOK_002,191201,143159,1835925
2024-10-29,DIG_TIKTOK_002,100130,66459,1121343
2024-10-30,DIG_TIKTOK_002,119387,75065,1343895
2024-11-01,DIG_TIKTOK_002,143460,103233,671843
2024-11-02,DIG_TIKTOK_002,190632,149565,1240023
2024-11-03,DIG_TIKTOK_002,166484,144220,945248
2024-11-04,DIG_TIKTOK_002,128229,104556,1719355
2024-11-08,DIG_TIKTOK_002,143235,123327,1856330
2024-11-09,DIG_TIKTOK_002,203775,132914,1784134
2024-11-10,DIG_TIKTOK_002,107171,77331,2084918
2024-11-11,DIG_TIKTOK_002,55878,35181,1278751
2024-11-12,DIG_TIKTOK_002,86879,71472,893401
2024-11-13,DIG_TIKTOK_002,60484,45095,1645964
2024-11-14,DIG_TIKTOK_002,156168,134426,1774908
2024-11-15,DIG_TIKTOK_002,131001,111023,1581235
2024-11-16,DIG_TIKTOK_002,66429,53180,1572376
2024-11-17,DIG_TIKTOK_002,68960,61180,635449
2024-11-18,DIG_TIKTOK_002,193951,171255,1802113
2024-11-21,DIG_TIKTOK_002,145889,108896,727204
2024-11-22,DIG_TIKTOK_002,134429,115463,1516311
2024-11-23,DIG_TIKTOK_002,133529,98656,1633103
2024-11-25,DIG_TIKTOK_002,148374,108298,1169328
2024-11-26,DIG_TIKTOK_002,85048,59803,931036
2024-11-28,DIG_TIKTOK_002,107679,68026,860358
2024-11-30,DIG_TIKTOK_002,117450,99939,2364704
2024-12-01,DIG_TIKTOK_002,62974,49236,737075
2024-12-02,DIG_TIKTOK_002,172797,116539,1165279
2024-12-03,DIG_TIKTOK_002,123914,105116,1768004
2024-12-04,DIG_TIKTOK_002,75070,65679,1097554
2024-12-07,DIG_TIKTOK_002,129079,95039,2073506
2024-12-09,DIG_TIKTOK_002,97209,81311,830466
2024-12-10,DIG_TIKTOK_002,199822,142901,1037252
2024-12-11,DIG_TIKTOK_002,170281,105725,1434820
2024-12-12,DIG_TIKTOK_002,128949,87311,553603
2024-12-13,DIG_TIKTOK_002,189066,153748,1200643
2024-12-15,DIG_TIKTOK_002,103313,90061,612793
2024-12-16,DIG_TIKTOK_002,73394,50570,1972470
2024-12-17,DIG_TIKTOK_002,87798,64359,989836
2024-12-18,DIG_TIKTOK_002,61954,50342,966885
2024-12-19,DIG_TIKTOK_002,118310,102587,1334723
2024-12-20,DIG_TIKTOK_002,126586,87063,1884915
2024-12-21,DIG_TIKTOK_002,148923,120062,1539832
2024-12-22,DIG_TIKTOK_002,191806,154016,1785917
2024-12-23,DIG_TIKTOK_002,110721,69973,1987520
2024-12-25,DIG_TIKTOK_002,76846,46496,1569928
2024-12-26,DIG_TIKTOK_002,65992,43509,1065483
2024-12-31,DIG_TIKTOK_002,128890,95530,1801324
2025-01-02,DIG_TIKTOK_002,343259,219064,5052738
2025-01-03,DIG_TIKTOK_002,550757,494184,2242080
2025-01-04,DIG_TIKTOK_002,285713,242041,3377576
2025-01-05,DIG_TIKTOK_002,517853,450086,6790086
2025-01-06,DIG_TIKTOK_002,428756,364167,4608059
2025-01-08,DIG_TIKTOK_002,564844,496475,4346284
2025-01-09,DIG_TIKTOK_002,196985,168891,1534894
2025-01-10,DIG_TIKTOK_002,253746,197939,2460836
2025-01-11,DIG_TIKTOK_002,279938,232170,3362854
2025-01-13,DIG_TIKTOK_002,438973,369322,2099312
2025-01-17,DIG_TIKTOK_002,426913,361460,1982809
2025-01-18,DIG_TIKTOK_002,584204,473344,7000186
2025-01-19,DIG_TIKTOK_002,578653,381605,2381808
2025-01-20,DIG_TIKTOK_002,550862,366623,5598423
2025-01-22,DIG_TIKTOK_002,430650,356989,2782761
2025-01-23,DIG_TIKTOK_002,246455,221719,2967938
2025-01-24,DIG_TIKTOK_002,184043,143480,3325521
2025-01-25,DIG_TIKTOK_002,321838,287861,6208592
2025-01-26,DIG_TIKTOK_002,352822,266690,3398096
2025-01-29,DIG_TIKTOK_002,217208,163049,2232646
2025-02-01,DIG_TIKTOK_002,371458,325194,2340537
2025-02-02,DIG_TIKTOK_002,339982,217461,3528538
2025-02-03,DIG_TIKTOK_002,585851,439668,5061132
2025-02-04,DIG_TIKTOK_002,490556,304885,4573276
2025-02-07,DIG_TIKTOK_002,471033,378251,4021901
2025-02-08,DIG_TIKTOK_002,256640,212165,2461150
2025-02-09,DIG_TIKTOK_002,572365,401969,4745714
2025-02-11,DIG_TIKTOK_002,299866,266726,3197310
2025-02-13,DIG_TIKTOK_002,498947,321697,5808369
2025-02-14,DIG_TIKTOK_002,430881,338226,2886873
2025-02-15,DIG_TIKTOK_002,282153,173573,4206644
2025-02-16,DIG_TIKTOK_002,453441,400820,3673752
2025-02-17,DIG_TIKTOK_002,184595,136381,1508829
2025-02-19,DIG_TIKTOK_002,309283,214331,3727025
2025-02-20,DIG_TIKTOK_002,225489,187473,4252357
2025-02-21,DIG_TIKTOK_002,375518,333773,2711203
2025-02-22,DIG_TIKTOK_002,404536,320203,2877422
2025-02-23,DIG_TIKTOK_002,505031,435957,6829581
2025-02-24,DIG_TIKTOK_002,320198,216398,5230292
2025-02-26,DIG_TIKTOK_002,356331,319910,5742999
2025-02-27,DIG_TIKTOK_002,153181,114733,4908696
2025-03-02,DIG_TIKTOK_002,389369,245728,4062443
2025-03-03,DIG_TIKTOK_002,285081,208044,5131918
2025-03-05,DIG_TIKTOK_002,484546,401332,4161847
2025-03-08,DIG_TIKTOK_002,577686,362913,4684337
2025-03-09,DIG_TIKTOK_002,541112,391582,6198633
2025-03-14,DIG_TIKTOK_002,451136,380503,4896190
2025-03-16,DIG_TIKTOK_002,310016,262133,3062171
2025-03-18,DIG_TIKTOK_002,522114,362231,4113745
2025-03-19,DIG_TIKTOK_002,561172,469780,3671683
2025-03-20,DIG_TIKTOK_002,436613,371273,1791471
2025-03-21,DIG_TIKTOK_002,205509,179457,3412835
2025-03-22,DIG_TIKTOK_002,594767,531940,3011149
2025-03-23,DIG_TIKTOK_002,337805,204752,5173976
2025-03-24,DIG_TIKTOK_002,218092,188682,4129936
2025-03-25,DIG_TIKTOK_002,380405,297166,3849470
2025-03-26,DIG_TIKTOK_002,349935,283464,5430903
2025-03-27,DIG_TIKTOK_002,430187,329184,2027202
2025-03-30,DIG_TIKTOK_002,324951,291151,2241099
2025-03-31,DIG_TIKTOK_002,423831,336510,4528015
2025-04-01,DIG_TIKTOK_002,343788,216159,2520228
2025-04-02,DIG_TIKTOK_002,407840,293368,1897617
2025-04-03,DIG_TIKTOK_002,243277,175999,2921187
2025-04-04,DIG_TIKTOK_002,205769,181997,4641207
2025-04-05,DIG_TIKTOK_002,603730,485528,6894687
2025-04-07,DIG_TIKTOK_002,263468,177431,2293416
2025-04-08,DIG_TIKTOK_002,162677,116262,4090339
2025-04-09,DIG_TIKTOK_002,593326,448137,4229834
2025-04-10,DIG_TIKTOK_002,503227,312803,3157095
2025-04-12,DIG_TIKTOK_002,676580,595907,3493983
2025-04-13,DIG_TIKTOK_002,559866,392280,1899939
2025-04-14,DIG_TIKTOK_002,385556,317453,2214339
2025-04-15,DIG_TIKTOK_002,237631,147302,5724298
2025-04-16,DIG_TIKTOK_002,578909,480582,5321934
2025-04-17,DIG_TIKTOK_002,563746,365843,5899475
2025-04-18,DIG_TIKTOK_002,349140,312580,3999828
2025-04-19,DIG_TIKTOK_002,278744,211343,5186928
2025-04-21,DIG_TIKTOK_002,577845,478712,3270117
2025-04-22,DIG_TIKTOK_002,341387,284108,2498988
2025-04-24,DIG_TIKTOK_002,192751,116993,4479270
2025-04-25,DIG_TIKTOK_002,185510,151923,2509709
2025-04-26,DIG_TIKTOK_002,516091,422648,6099895
2025-04-27,DIG_TIKTOK_002,483452,319090,3221689
2025-04-29,DIG_TIKTOK_002,431325,381080,2521454
2025-04-30,DIG_TIKTOK_002,529727,335253,1992053
2025-05-01,DIG_TIKTOK_002,360017,277513,3065687
2025-05-02,DIG_TIKTOK_002,495900,443902,5609330
2025-05-03,DIG_TIKTOK_002,666987,401015,2255379
2025-05-05,DIG_TIKTOK_002,572072,410049,4925463
2025-05-06,DIG_TIKTOK_002,371272,241797,2518256
2025-05-07,DIG_TIKTOK_002,295399,218118,3157585
2025-05-08,DIG_TIKTOK_002,468493,405192,2138686
2025-05-09,DIG_TIKTOK_002,492227,322439,2311759
2025-05-10,DIG_TIKTOK_002,296571,193229,5143913
2025-05-12,DIG_TIKTOK_002,230198,194677,5565494
2025-05-13,DIG_TIKTOK_002,480122,416564,1853676
2025-05-14,DIG_TIKTOK_002,350273,289382,4765156
2025-05-16,DIG_TIKTOK_002,361962,318555,2304244
2025-05-17,DIG_TIKTOK_002,178753,145386,5195916
2025-05-18,DIG_TIKTOK_002,640661,412554,5663131
2025-05-19,DIG_TIKTOK_002,220327,179828,5981014
2025-05-21,DIG_TIKTOK_002,246810,197424,2523482
2025-05-22,DIG_TIKTOK_002,371637,266088,4477034
2025-05-23,DIG_TIKTOK_002,378642,290939,5764096
2025-05-25,DIG_TIKTOK_002,227544,194321,6972405
2025-05-26,DIG_TIKTOK_002,535036,364598,5147193
2025-05-27,DIG_TIKTOK_002,194575,160847,4767064
2025-05-28,DIG_TIKTOK_002,274352,211986,5615050
2025-05-29,DIG_TIKTOK_002,331779,247545,2712719
2025-05-30,DIG_TIKTOK_002,153453,127689,5498950
2025-05-31,DIG_TIKTOK_002,280277,219235,4628952
2025-06-01,DIG_TIKTOK_002,295726,183371,2686876
2025-06-02,DIG_TIKTOK_002,249213,200342,1561991
2025-06-03,DIG_TIKTOK_002,209357,161758,3042304
2025-06-04,DIG_TIKTOK_002,483656,375031,4543425
2025-06-05,DIG_TIKTOK_002,263368,229361,3788735
2025-06-07,DIG_TIKTOK_002,455445,318156,7013468
2025-06-08,DIG_TIKTOK_002,617765,531288,4736226
2025-06-09,DIG_TIKTOK_002,442633,366784,3270472
2025-06-10,DIG_TIKTOK_002,456277,393765,3643143
2025-06-12,DIG_TIKTOK_002,533750,453766,2059675
2025-06-13,DIG_TIKTOK_002,557630,487071,4129250
2025-06-15,DIG_TIKTOK_002,224818,195183,5743527
2025-06-16,DIG_TIKTOK_002,424609,353729,4480568
2025-06-17,DIG_TIKTOK_002,467630,334330,1768049
2025-06-18,DIG_TIKTOK_002,415679,338037,5962530
2025-06-19,DIG_TIKTOK_002,488432,389351,4964876
2025-06-21,DIG_TIKTOK_002,585350,417243,5613438
2025-06-22,DIG_TIKTOK_002,189210,132558,7033503
2025-06-23,DIG_TIKTOK_002,554607,380390,1506592
2025-06-24,DIG_TIKTOK_002,275092,219327,5191467
2025-06-28,DIG_TIKTOK_002,331253,202324,2231173
2025-06-29,DIG_TIKTOK_002,460760,317757,3931823
2025-06-30,DIG_TIKTOK_002,237843,189040,3006351
2025-07-01,DIG_TIKTOK_002,543638,441074,5231542
2025-07-02,DIG_TIKTOK_002,199400,168248,1755040
2025-07-03,DIG_TIKTOK_002,215383,141840,3100042
2025-07-05,DIG_TIKTOK_002,250989,201640,4224788
2025-07-07,DIG_TIKTOK_002,257957,208319,5031359
2025-07-10,DIG_TIKTOK_002,268365,170911,1921697
2025-07-11,DIG_TIKTOK_002,336295,292953,3003515
2025-07-12,DIG_TIKTOK_002,591754,511536,7047498
2025-07-16,DIG_TIKTOK_002,569618,406409,3797026
2025-07-17,DIG_TIKTOK_002,407920,344474,4932394
2025-07-18,DIG_TIKTOK_002,261467,227733,4295543
2025-07-19,DIG_TIKTOK_002,218326,132639,6352574
2025-07-20,DIG_TIKTOK_002,496728,317666,3598440
2025-07-21,DIG_TIKTOK_002,534886,328147,2419186
2025-07-22,DIG_TIKTOK_002,560889,482588,4341183
2025-07-24,DIG_TIKTOK_002,500960,436201,5284154
2025-07-25,DIG_TIKTOK_002,331188,261715,5602942
2025-07-26,DIG_TIKTOK_002,455384,321855,4109301
2025-07-28,DIG_TIKTOK_002,253965,226251,4603900
2025-07-29,DIG_TIKTOK_002,487720,318049,2387381
2025-07-30,DIG_TIKTOK_002,399085,262075,3873990
2025-07-31,DIG_TIKTOK_002,278251,179936,5755961
2025-08-02,DIG_TIKTOK_002,292332,223644,5473369
2025-08-03,DIG_TIKTOK_002,396477,307369,6992528
2025-08-06,DIG_TIKTOK_002,321952,250623,5254443
2025-08-07,DIG_TIKTOK_002,221485,170949,3305022
2025-08-08,DIG_TIKTOK_002,393778,351223,2352101
2025-08-10,DIG_TIKTOK_002,470225,301185,6746853
2025-08-11,DIG_TIKTOK_002,495377,440961,2314379
2025-08-12,DIG_TIKTOK_002,339673,232876,3457130
2025-08-14,DIG_TIKTOK_002,527462,346082,1788232
2025-08-16,DIG_TIKTOK_002,212773,149664,5128828
2025-08-18,DIG_TIKTOK_002,408812,359170,5570715
2025-08-20,DIG_TIKTOK_002,525714,350367,4043204
2025-08-22,DIG_TIKTOK_002,185934,154298,4764750
2025-08-23,DIG_TIKTOK_002,435986,297510,6148254
2025-08-27,DIG_TIKTOK_002,425214,342836,4421488
2025-08-28,DIG_TIKTOK_002,559201,406621,2812736
2025-08-30,DIG_TIKTOK_002,533498,444360,7186089
2025-08-31,DIG_TIKTOK_002,454777,365768,6697843
2025-09-01,DIG_TIKTOK_002,545585,356531,4342563
2025-09-03,DIG_TIKTOK_002,592312,418323,5667913
2025-09-04,DIG_TIKTOK_002,163425,121710,4463593
2025-09-05,DIG_TIKTOK_002,158223,97384,3630025
2025-09-06,DIG_TIKTOK_002,462348,309748,5143312
2025-09-07,DIG_TIKTOK_002,316014,268485,6574719
2025-09-08,DIG_TIKTOK_002,318817,239855,1652191
2025-09-10,DIG_TIKTOK_002,458042,326055,5922285
2025-09-11,DIG_TIKTOK_002,369423,276479,2316154
2025-09-14,DIG_TIKTOK_002,183171,131803,5012765
2025-09-16,DIG_TIKTOK_002,589269,460905,5260183
2025-09-17,DIG_TIKTOK_002,154267,120454,3208547
2025-09-19,DIG_TIKTOK_002,509956,436167,5037388
2025-09-20,DIG_TIKTOK_002,510993,351010,6504850
2025-09-23,DIG_TIKTOK_002,267672,194012,5294437
2025-09-24,DIG_TIKTOK_002,373200,247746,3840461
2025-09-25,DIG_TIKTOK_002,177761,127183,2030056
2025-09-26,DIG_TIKTOK_002,266075,186687,2938832
2025-09-27,DIG_TIKTOK_002,640632,427511,3978643
2025-09-28,DIG_TIKTOK_002,355646,247655,2565636
2025-09-30,DIG_TIKTOK_002,421108,270481,4607096
2025-10-02,DIG_TIKTOK_002,285199,199836,1701412
2025-10-03,DIG_TIKTOK_002,306043,241389,4289898
2025-10-04,DIG_TIKTOK_002,260742,208019,7103061
2025-10-06,DIG_TIKTOK_002,218659,147386,2002705
2025-10-07,DIG_TIKTOK_002,339374,258378,4532997
2025-10-08,DIG_TIKTOK_002,226757,160554,5375620
2025-10-09,DIG_TIKTOK_002,449609,363183,2115569
2025-10-10,DIG_TIKTOK_002,578634,435221,3984615
2025-10-11,DIG_TIKTOK_002,223654,170971,3136746
2025-10-12,DIG_TIKTOK_002,279166,237696,4629737
2025-10-14,DIG_TIKTOK_002,542843,487919,5290474
2025-10-15,DIG_TIKTOK_002,252964,199193,4902186
2025-10-18,DIG_TIKTOK_002,390352,259549,6383118
2025-10-19,DIG_TIKTOK_002,672967,554836,6462128
2025-10-20,DIG_TIKTOK_002,184323,116190,2106153
2025-10-21,DIG_TIKTOK_002,201158,173935,3023219
2025-10-22,DIG_TIKTOK_002,317197,229356,5084084
2025-10-23,DIG_TIKTOK_002,424669,317608,3472919
2025-10-26,DIG_TIKTOK_002,661637,542880,3094639
2025-10-27,DIG_TIKTOK_002,184191,114251,4854361
2025-10-28,DIG_TIKTOK_002,339301,219603,2163529
2025-10-30,DIG_TIKTOK_002,181330,140949,3157178
2025-10-31,DIG_TIKTOK_002,511241,390175,4844491
2025-11-01,DIG_TIKTOK_002,331800,221243,6049058
2025-11-02,DIG_TIKTOK_002,326390,284506,6782289
2025-11-03,DIG_TIKTOK_002,464352,305162,1875856
2025-11-04,DIG_TIKTOK_002,299511,204907,2113678
2025-11-09,DIG_TIKTOK_002,629435,433599,5548701
2025-11-10,DIG_TIKTOK_002,252917,220950,4835462
2025-11-11,DIG_TIKTOK_002,499244,346324,2850562
2025-11-14,DIG_TIKTOK_002,268443,202574,2011352
2025-11-16,DIG_TIKTOK_002,211042,158722,2363778
2025-11-18,DIG_TIKTOK_002,461965,391635,2455446
2025-11-21,DIG_TIKTOK_002,593135,531844,3287569
2025-11-22,DIG_TIKTOK_002,664789,488605,5630042
2025-11-23,DIG_TIKTOK_002,669352,541614,5412323
2025-11-25,DIG_TIKTOK_002,225996,202221,1934084
2025-11-26,DIG_TIKTOK_002,579915,434550,1554092
2025-11-28,DIG_TIKTOK_002,427006,383972,1957660
2025-11-29,DIG_TIKTOK_002,294361,211398,6345688
2025-11-30,DIG_TIKTOK_002,433571,318307,6653504
2025-12-02,DIG_TIKTOK_002,159759,128829,1889053
2025-12-03,DIG_TIKTOK_002,374339,249514,5442099
2025-12-05,DIG_TIKTOK_002,262690,170832,5710604
2025-12-06,DIG_TIKTOK_002,191343,143278,2072781
2025-12-07,DIG_TIKTOK_002,325709,242070,1850504
2025-12-08,DIG_TIKTOK_002,410853,334065,2109612
2025-12-09,DIG_TIKTOK_002,211918,158906,3271928
2025-12-11,DIG_TIKTOK_002,191873,169458,2380564
2025-12-13,DIG_TIKTOK_002,635775,415333,3394902
2025-12-14,DIG_TIKTOK_002,377632,231099,5652923
2025-12-15,DIG_TIKTOK_002,385403,325524,5558136
2025-12-16,DIG_TIKTOK_002,559110,416462,5746209
2025-12-17,DIG_TIKTOK_002,453699,340050,4207509
2025-12-19,DIG_TIKTOK_002,458869,309280,3004853
2025-12-20,DIG_TIKTOK_002,496390,439165,7004161
2025-12-23,DIG_TIKTOK_002,383871,259420,2139938
2025-12-25,DIG_TIKTOK_002,430747,324475,2538086
2025-12-26,DIG_TIKTOK_002,514969,383707,2082899
2025-12-27,DIG_TIKTOK_002,303504,202461,4312309
2025-12-29,DIG_TIKTOK_002,586647,491875,1708939
2025-12-30,DIG_TIKTOK_002,538030,380507,3340013
2025-12-31,DIG_TIKTOK_002,330582,261771,3906855
2024-01-01,EVENT_001,68862,43655,1042460
2024-01-02,EVENT_001,62330,45079,2159801
2024-01-04,EVENT_001,69580,60314,2306891
2024-01-05,EVENT_001,29801,20970,1625790
2024-01-06,EVENT_001,88723,77113,1671192
2024-01-07,EVENT_001,77462,52179,2548708
2024-01-08,EVENT_001,31792,24938,1811983
2024-01-10,EVENT_001,39671,34239,2104758
2024-01-12,EVENT_001,29090,18287,2799897
2024-01-13,EVENT_001,59621,47444,2126169
2024-01-14,EVENT_001,54802,37264,1903087
2024-01-15,EVENT_001,68104,59483,1173353
2024-01-16,EVENT_001,59134,52410,1498523
2024-01-17,EVENT_001,50361,44668,2710427
2024-01-18,EVENT_001,46458,41156,2947344
2024-01-19,EVENT_001,68286,55775,2060164
2024-01-20,EVENT_001,77678,68703,2200752
2024-01-21,EVENT_001,82752,65865,2610828
2024-01-29,EVENT_001,53405,43411,1478059
2024-01-30,EVENT_001,38665,32143,1186656
2024-02-02,EVENT_001,44402,31647,1745077
2024-02-03,EVENT_001,24403,17856,2059975
2024-02-04,EVENT_001,55488,36721,1269137
2024-02-05,EVENT_001,56222,50446,1555499
2024-02-06,EVENT_001,75156,53526,2293791
2024-02-07,EVENT_001,44167,35047,1565594
2024-02-08,EVENT_001,24565,21376,2706766
2024-02-12,EVENT_001,32199,27985,2412334
2024-02-13,EVENT_001,75059,45333,1653591
2024-02-14,EVENT_001,62043,49279,1843864
2024-02-15,EVENT_001,27261,20627,2760044
2024-02-17,EVENT_001,24180,14947,2275953
2024-02-18,EVENT_001,31118,22648,2023746
2024-02-19,EVENT_001,72289,51823,2558332
2024-02-20,EVENT_001,52130,46840,2906992
2024-02-21,EVENT_001,49832,30238,2724452
2024-02-24,EVENT_001,32729,26315,3489940
2024-02-25,EVENT_001,76774,54755,1791953
2024-02-26,EVENT_001,33684,27115,1828476
2024-02-27,EVENT_001,36025,25863,2684507
2024-02-28,EVENT_001,26069,19381,2287846
2024-02-29,EVENT_001,24404,20717,2768275
2024-03-01,EVENT_001,140464,88604,9062931
2024-03-02,EVENT_001,122895,90738,23830295
2024-03-03,EVENT_001,191328,166169,14490332
2024-03-04,EVENT_001,150586,107667,17298996
2024-03-05,EVENT_001,118711,75298,11656781
2024-03-06,EVENT_001,126925,104433,17861708
2024-03-07,EVENT_001,185665,120964,18601579
2024-03-09,EVENT_001,245935,175067,17773725
2024-03-14,EVENT_001,253091,180768,9166229
2024-03-15,EVENT_001,285143,185744,13798968
2024-03-17,EVENT_001,310127,276288,11569948
2024-03-18,EVENT_001,178109,150366,11642434
2024-03-19,EVENT_001,241179,174057,10687478
2024-03-20,EVENT_001,283466,250696,18467394
2024-03-21,EVENT_001,247393,159881,18950151
2024-03-22,EVENT_001,241675,198190,8316017
2024-03-24,EVENT_001,156137,138024,18646799
2024-03-25,EVENT_001,137406,109792,9143910
2024-03-26,EVENT_001,156157,124516,16835571
2024-03-27,EVENT_001,291559,229885,14524523
2024-03-28,EVENT_001,131373,107124,19865145
2024-03-29,EVENT_001,135462,88498,11532328
2024-04-01,EVENT_001,73049,54502,1207242
2024-04-02,EVENT_001,41900,31752,1814714
2024-04-03,EVENT_001,73798,51312,1932864
2024-04-04,EVENT_001,65201,41118,1599907
2024-04-05,EVENT_001,30991,24413,2602402
2024-04-07,EVENT_001,45127,38224,1649751
2024-04-08,EVENT_001,66641,50004,2447022
2024-04-10,EVENT_001,61193,39801,2032319
2024-04-11,EVENT_001,59321,44372,2304073
2024-04-13,EVENT_001,73777,51231,3315173
2024-04-14,EVENT_001,84717,55372,2802448
2024-04-15,EVENT_001,36767,29626,1237568
2024-04-16,EVENT_001,74048,65963,2324717
2024-04-17,EVENT_001,75582,47421,2497795
2024-04-18,EVENT_001,32167,28311,2838819
2024-04-19,EVENT_001,46992,32795,1199786
2024-04-20,EVENT_001,56367,41970,2499541
2024-04-21,EVENT_001,56219,47576,3125563
2024-04-23,EVENT_001,74674,61846,1008692
2024-04-24,EVENT_001,21201,12897,2403454
2024-04-25,EVENT_001,77860,67594,1192074
2024-04-26,EVENT_001,39490,28097,1127417
2024-04-27,EVENT_001,62848,45925,1605366
2024-04-30,EVENT_001,28267,18854,2288698
2024-05-02,EVENT_001,54212,47730,1378860
2024-05-03,EVENT_001,76521,56501,1371640
2024-05-04,EVENT_001,84519,72152,1842161
2024-05-05,EVENT_001,53818,35211,1273471
2024-05-06,EVENT_001,25944,23019,1786187
2024-05-07,EVENT_001,29762,24007,1802739
2024-05-08,EVENT_001,66386,58752,2093611
2024-05-09,EVENT_001,25311,20742,1198983
2024-05-10,EVENT_001,78597,66491,1894478
2024-05-13,EVENT_001,41537,37364,2487867
2024-05-14,EVENT_001,36923,23395,2180014
2024-05-15,EVENT_001,54993,42212,1706697
